# 30.06.2020 Daily Manual Auction Block Bids
#
# Data type(ST);Delivery Date;Currency;Creation Time;Creation date
# Data type(BB);BlockID;Block Type;BlockCodePRM;Execution;Limit Price;Volume H01;Volume H02;Volume H03A;Volume H03B;Volume H04;Volume H05;Volume H06;Volume H07;Volume H08;Volume H09;Volume H10;Volume H11;Volume H12;Volume H13;Volume H14;Volume H15;Volume H16;Volume H17;Volume H18;Volume H19;Volume H20;Volume H21;Volume H22;Volume H23;Volume H24;MAR;AAR
# Data type(AL);Number of lines
#
ST;30.06.2020;EUR;13:01:39;29.06.2020
BB;10000005117678;C01;;Y;150.0;75.0;75.0;75.0;;75.0;75.0;75.0;75.0;75.0;75.0;75.0;75.0;75.0;75.0;75.0;75.0;75.0;75.0;75.0;75.0;75.0;75.0;75.0;75.0;75.0;1;1
BB;10000005117697;C01;;N;60.1;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-100.0;-180.0;-260.0;-270.0;-270.0;-270.0;1;0
BB;10000005117698;C01;;N;47.1;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-175.0;-250.0;-250.0;-250.0;-250.0;-250.0;1;0
BB;10000005117699;C01;;N;65.2;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-150.0;-285.0;-420.0;-420.0;-420.0;-180.0;1;0
BB;10000005117700;C01;;N;58.8;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-345.0;-545.0;-740.0;-810.0;-810.0;-480.0;1;0
BB;10000005117701;C01;;N;56.9;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-145.0;-185.0;-225.0;-257.0;-257.0;-257.0;1;0
BB;10000005117702;C01;;N;46.3;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-210.0;-290.0;-370.0;-440.0;-440.0;-440.0;1;0
BB;10000005117845;C01;;N;8.0;10.0;10.0;10.0;;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0
BB;10000005117846;C01;;N;6.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;0.0;0.0;0.0;1;0
BB;10000005117847;C01;;Y;10.0;-10.0;-10.0;-10.0;;-10.0;-10.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1
BB;10000005118617;C04;110042;N;41.9;0.0;0.0;0.0;;-60.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;1;0
BB;10000005118618;C04;110042;N;42.2;0.0;0.0;0.0;;0.0;-60.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;1;0
BB;10000005118619;C04;110042;N;42.6;0.0;0.0;0.0;;0.0;0.0;-60.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;1;0
BB;10000005118620;C04;110042;N;43.0;0.0;0.0;0.0;;0.0;0.0;0.0;-60.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;1;0
BB;10000005118621;C04;110042;N;43.5;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;-60.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;1;0
BB;10000005118622;C04;110042;N;44.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;-60.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;1;0
BB;10000005118623;C04;110042;N;44.6;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;-60.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;1;0
BB;10000005118624;C04;110042;N;43.8;0.0;0.0;0.0;;-60.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-60.0;-60.0;-60.0;-60.0;-60.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-60.0;1;0
BB;10000005118625;C04;110042;N;44.4;0.0;0.0;0.0;;0.0;-60.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-60.0;-60.0;-60.0;-60.0;-60.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-60.0;1;0
BB;10000005118626;C04;110042;N;45.0;0.0;0.0;0.0;;0.0;0.0;-60.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-60.0;-60.0;-60.0;-60.0;-60.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-60.0;1;0
BB;10000005118627;C04;110042;N;45.7;0.0;0.0;0.0;;0.0;0.0;0.0;-60.0;-150.0;-150.0;-150.0;-150.0;-150.0;-60.0;-60.0;-60.0;-60.0;-60.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-60.0;1;0
BB;10000005118628;C04;110042;N;46.5;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;-60.0;-150.0;-150.0;-150.0;-150.0;-60.0;-60.0;-60.0;-60.0;-60.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-60.0;1;0
BB;10000005118629;C04;110042;N;47.5;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;-60.0;-150.0;-150.0;-150.0;-60.0;-60.0;-60.0;-60.0;-60.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-60.0;1;0
BB;10000005118630;C04;110042;N;48.6;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;-60.0;-150.0;-150.0;-60.0;-60.0;-60.0;-60.0;-60.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-60.0;1;0
BB;10000005118631;C04;110042;N;44.7;0.0;0.0;0.0;;-60.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-60.0;-60.0;-60.0;-60.0;-60.0;-60.0;-150.0;-150.0;-150.0;-150.0;-60.0;-60.0;1;0
BB;10000005118632;C04;110042;N;45.3;0.0;0.0;0.0;;0.0;-60.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-60.0;-60.0;-60.0;-60.0;-60.0;-60.0;-150.0;-150.0;-150.0;-150.0;-60.0;-60.0;1;0
BB;10000005118633;C04;110042;N;46.1;0.0;0.0;0.0;;0.0;0.0;-60.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-60.0;-60.0;-60.0;-60.0;-60.0;-60.0;-150.0;-150.0;-150.0;-150.0;-60.0;-60.0;1;0
BB;10000005118634;C04;110042;N;47.0;0.0;0.0;0.0;;0.0;0.0;0.0;-60.0;-150.0;-150.0;-150.0;-150.0;-150.0;-60.0;-60.0;-60.0;-60.0;-60.0;-60.0;-150.0;-150.0;-150.0;-150.0;-60.0;-60.0;1;0
BB;10000005118635;C04;110042;N;48.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;-60.0;-150.0;-150.0;-150.0;-150.0;-60.0;-60.0;-60.0;-60.0;-60.0;-60.0;-150.0;-150.0;-150.0;-150.0;-60.0;-60.0;1;0
BB;10000005118636;C04;110042;N;49.2;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;-60.0;-150.0;-150.0;-150.0;-60.0;-60.0;-60.0;-60.0;-60.0;-60.0;-150.0;-150.0;-150.0;-150.0;-60.0;-60.0;1;0
BB;10000005118637;C04;110042;N;50.6;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;-60.0;-150.0;-150.0;-60.0;-60.0;-60.0;-60.0;-60.0;-60.0;-150.0;-150.0;-150.0;-150.0;-60.0;-60.0;1;0
BB;10000005118638;C04;110042;N;53.6;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;1;0
BB;10000005118639;C04;110042;N;56.4;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.0;-150.0;-150.0;-150.0;-150.0;-150.0;-150.0;1;0
BB;10000005118640;C04;110042;N;60.3;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.0;-150.0;-150.0;-150.0;-150.0;-150.0;1;0
BB;10000005118641;C04;110043;N;41.7;-84.5;-247.5;-301.0;;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;1;0
BB;10000005118642;C04;110043;N;42.0;0.0;-84.5;-247.5;;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;1;0
BB;10000005118643;C04;110043;N;42.4;0.0;0.0;-84.5;;-247.5;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;1;0
BB;10000005118644;C04;110043;N;42.8;0.0;0.0;0.0;;-84.5;-247.5;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;1;0
BB;10000005118645;C04;110043;N;43.2;0.0;0.0;0.0;;0.0;-84.5;-247.5;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;1;0
BB;10000005118646;C04;110043;N;43.7;0.0;0.0;0.0;;0.0;0.0;-84.5;-247.5;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;1;0
BB;10000005118647;C04;110043;N;44.2;0.0;0.0;0.0;;0.0;0.0;0.0;-84.5;-247.5;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;1;0
BB;10000005118648;C04;110043;N;44.8;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;-84.5;-247.5;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;1;0
BB;10000005118649;C04;110043;N;42.9;-84.5;-247.5;-301.0;;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-125.0;-125.0;-125.0;-125.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;1;0
BB;10000005118650;C04;110043;N;43.3;0.0;-84.5;-247.5;;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-125.0;-125.0;-125.0;-125.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;1;0
BB;10000005118651;C04;110043;N;43.8;0.0;0.0;-84.5;;-247.5;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-125.0;-125.0;-125.0;-125.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;1;0
BB;10000005118652;C04;110043;N;44.3;0.0;0.0;0.0;;-84.5;-247.5;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-125.0;-125.0;-125.0;-125.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;1;0
BB;10000005118653;C04;110043;N;44.9;0.0;0.0;0.0;;0.0;-84.5;-247.5;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-125.0;-125.0;-125.0;-125.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;1;0
BB;10000005118654;C04;110043;N;45.5;0.0;0.0;0.0;;0.0;0.0;-84.5;-247.5;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-125.0;-125.0;-125.0;-125.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;1;0
BB;10000005118655;C04;110043;N;46.3;0.0;0.0;0.0;;0.0;0.0;0.0;-84.5;-247.5;-301.0;-301.0;-301.0;-301.0;-301.0;-125.0;-125.0;-125.0;-125.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;1;0
BB;10000005118656;C04;110043;N;47.1;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;-84.5;-247.5;-301.0;-301.0;-301.0;-301.0;-125.0;-125.0;-125.0;-125.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;1;0
BB;10000005118657;C04;110043;N;43.3;-84.5;-247.5;-301.0;;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-125.0;-125.0;-125.0;-125.0;-125.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;1;0
BB;10000005118658;C04;110043;N;43.7;0.0;-84.5;-247.5;;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-125.0;-125.0;-125.0;-125.0;-125.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;1;0
BB;10000005118659;C04;110043;N;44.2;0.0;0.0;-84.5;;-247.5;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-125.0;-125.0;-125.0;-125.0;-125.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;1;0
BB;10000005118660;C04;110043;N;44.7;0.0;0.0;0.0;;-84.5;-247.5;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-125.0;-125.0;-125.0;-125.0;-125.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;1;0
BB;10000005118661;C04;110043;N;45.4;0.0;0.0;0.0;;0.0;-84.5;-247.5;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-125.0;-125.0;-125.0;-125.0;-125.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;1;0
BB;10000005118662;C04;110043;N;46.1;0.0;0.0;0.0;;0.0;0.0;-84.5;-247.5;-301.0;-301.0;-301.0;-301.0;-301.0;-125.0;-125.0;-125.0;-125.0;-125.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;1;0
BB;10000005118663;C04;110043;N;46.9;0.0;0.0;0.0;;0.0;0.0;0.0;-84.5;-247.5;-301.0;-301.0;-301.0;-301.0;-125.0;-125.0;-125.0;-125.0;-125.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;1;0
BB;10000005118664;C04;110043;N;47.8;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;-84.5;-247.5;-301.0;-301.0;-301.0;-125.0;-125.0;-125.0;-125.0;-125.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;-301.0;1;0
BB;10000005118665;C04;110044;N;42.9;-150.0;-300.0;-450.0;;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;1;0
BB;10000005118666;C04;110044;N;43.3;0.0;-150.0;-300.0;;-450.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;1;0
BB;10000005118667;C04;110044;N;43.7;0.0;0.0;-150.0;;-300.0;-450.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;1;0
BB;10000005118668;C04;110044;N;44.2;0.0;0.0;0.0;;-150.0;-300.0;-450.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;1;0
BB;10000005118669;C04;110044;N;44.7;0.0;0.0;0.0;;0.0;-150.0;-300.0;-450.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;1;0
BB;10000005118670;C04;110044;N;43.8;-150.0;-300.0;-450.0;;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-264.0;-264.0;-264.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;1;0
BB;10000005118671;C04;110044;N;44.2;0.0;-150.0;-300.0;;-450.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-264.0;-264.0;-264.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;1;0
BB;10000005118672;C04;110044;N;44.7;0.0;0.0;-150.0;;-300.0;-450.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-264.0;-264.0;-264.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;1;0
BB;10000005118673;C04;110044;N;45.3;0.0;0.0;0.0;;-150.0;-300.0;-450.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-264.0;-264.0;-264.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;1;0
BB;10000005118674;C04;110044;N;45.9;0.0;0.0;0.0;;0.0;-150.0;-300.0;-450.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-264.0;-264.0;-264.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;1;0
BB;10000005118675;C04;110044;N;46.7;0.0;0.0;0.0;;0.0;0.0;-150.0;-300.0;-450.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-264.0;-264.0;-264.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;1;0
BB;10000005118676;C04;110044;N;44.1;-150.0;-300.0;-450.0;;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-264.0;-264.0;-264.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-264.0;1;0
BB;10000005118677;C04;110044;N;44.6;0.0;-150.0;-300.0;;-450.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-264.0;-264.0;-264.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-264.0;1;0
BB;10000005118678;C04;110044;N;45.1;0.0;0.0;-150.0;;-300.0;-450.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-264.0;-264.0;-264.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-264.0;1;0
BB;10000005118679;C04;110044;N;45.7;0.0;0.0;0.0;;-150.0;-300.0;-450.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-264.0;-264.0;-264.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-264.0;1;0
BB;10000005118680;C04;110044;N;46.4;0.0;0.0;0.0;;0.0;-150.0;-300.0;-450.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-264.0;-264.0;-264.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-264.0;1;0
BB;10000005118681;C04;110044;N;47.2;0.0;0.0;0.0;;0.0;0.0;-150.0;-300.0;-450.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-264.0;-264.0;-264.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-264.0;1;0
BB;10000005118682;C04;110044;N;45.5;0.0;0.0;-150.0;;-300.0;-450.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-264.0;-264.0;-264.0;-264.0;-600.0;-600.0;-600.0;-600.0;-600.0;-600.0;-264.0;1;0
